Date,Close,Open,Highest,Lowest,KL,Change(%),Bank
2020-06-02,21150.0,21500.0,21500.0,21100.0,2470000.0,-0.7,TCB
2020-06-01,21300.0,20800.0,21300.0,20800.0,2340000.0,2.9,TCB
2020-05-29,20700.0,20850.0,20950.0,20700.0,1100000.0,-0.96,TCB
2020-05-28,20900.0,20900.0,21200.0,20800.0,1580000.0,0.0,TCB
2020-05-27,20900.0,21200.0,21400.0,20900.0,2670000.0,-1.18,TCB
2020-05-26,21150.0,21100.0,21300.0,21000.0,2220000.0,0.48,TCB
2020-05-25,21050.0,21100.0,21300.0,20950.0,1960000.0,0.0,TCB
2020-05-22,21050.0,21600.0,21600.0,21050.0,3320000.0,-4.32,TCB
2020-05-21,22000.0,21050.0,22000.0,20850.0,3540000.0,4.51,TCB
2020-05-20,21050.0,21000.0,21200.0,20950.0,1910000.0,-1.17,TCB
2020-05-19,21300.0,21350.0,21400.0,20950.0,4139999.9999999995,3.15,TCB
2020-05-18,20650.0,20050.0,20750.0,19900.0,3020000.0,1.98,TCB
2020-05-15,20250.0,20600.0,20600.0,20000.0,3000000.0,-1.22,TCB
2020-05-14,20500.0,20400.0,20600.0,20100.0,3350000.0,-0.49,TCB
2020-05-13,20600.0,20300.0,20700.0,19800.0,4750000.0,0.0,TCB
2020-05-12,20600.0,20100.0,20750.0,19600.0,3560000.0,1.98,TCB
2020-05-11,20200.0,19500.0,20200.0,19350.0,4770000.0,6.88,TCB
2020-05-08,18900.0,17700.0,18900.0,17700.0,7260000.0,6.78,TCB
2020-05-07,17700.0,17550.0,17700.0,17450.0,2410000.0,0.85,TCB
2020-05-06,17550.0,17550.0,17550.0,17250.0,1180000.0,0.86,TCB
2020-05-05,17400.0,17500.0,17600.0,17350.0,546010.0,0.0,TCB
2020-05-04,17400.0,17200.0,17700.0,17150.0,2020000.0,1.16,TCB
2020-04-29,17200.0,17100.0,17550.0,17000.0,2860000.0,0.58,TCB
2020-04-28,17100.0,17150.0,17150.0,16850.0,921180.0,0.29,TCB
2020-04-27,17050.0,17100.0,17250.0,17000.0,962880.0,-0.29,TCB
2020-04-24,17100.0,17100.0,17150.0,16900.0,851770.0,0.88,TCB
2020-04-23,16950.0,17200.0,17300.0,16950.0,1400000.0,0.3,TCB
2020-04-22,16900.0,16250.0,17200.0,16250.0,1740000.0,0.3,TCB
2020-04-21,16850.0,17300.0,17400.0,16700.0,3050000.0,-4.8,TCB
2020-04-20,17700.0,17900.0,17950.0,17500.0,1850000.0,-0.28,TCB
2020-04-17,17750.0,17800.0,17850.0,17500.0,2250000.0,1.14,TCB
2020-04-16,17550.0,17500.0,17550.0,17200.0,1860000.0,0.0,TCB
2020-04-15,17550.0,17300.0,17550.0,17200.0,2540000.0,2.33,TCB
2020-04-14,17150.0,17350.0,17350.0,16900.0,1450000.0,-0.29,TCB
2020-04-13,17200.0,16750.0,17600.0,16750.0,2560000.0,2.69,TCB
2020-04-10,16750.0,16700.0,16950.0,16650.0,1500000.0,-0.89,TCB
2020-04-09,16900.0,17100.0,17150.0,16850.0,2200000.0,1.2,TCB
2020-04-08,16700.0,16800.0,16800.0,16300.0,1410000.0,-1.47,TCB
2020-04-07,16950.0,17000.0,17200.0,16800.0,2420000.0,0.0,TCB
2020-04-06,16950.0,16200.0,16950.0,16100.0,2970000.0,6.94,TCB
2020-04-03,15850.0,15500.0,15950.0,15500.0,1430000.0,2.26,TCB
2020-04-01,15500.0,15000.0,15600.0,14350.0,1320000.0,3.33,TCB
2020-03-31,15000.0,15000.0,15500.0,14000.0,1580000.0,0.67,TCB
2020-03-30,14900.0,15100.0,15500.0,14900.0,3360000.0,-6.88,TCB
2020-03-27,16000.0,16150.0,16200.0,15600.0,2750000.0,-0.62,TCB
2020-03-26,16100.0,16600.0,16600.0,16100.0,1490000.0,-3.01,TCB
2020-03-25,16600.0,16500.0,16700.0,16300.0,2950000.0,3.11,TCB
2020-03-24,16100.0,16500.0,16500.0,16000.0,3210000.0,-0.31,TCB
2020-03-23,16150.0,16200.0,17000.0,16150.0,3270000.0,-6.92,TCB
2020-03-20,17350.0,17450.0,17500.0,17150.0,1880000.0,0.58,TCB
2020-03-19,17250.0,17600.0,17800.0,17150.0,2210000.0,-3.9,TCB
2020-03-18,17950.0,18100.0,18200.0,17700.0,1910000.0,0.0,TCB
2020-03-17,17950.0,17000.0,17950.0,16850.0,3110000.0,2.87,TCB
2020-03-16,17450.0,18250.0,18250.0,17200.0,3650000.0,-4.38,TCB
2020-03-13,18250.0,16700.0,18550.0,16700.0,4330000.0,1.67,TCB
2020-03-12,17950.0,18000.0,18500.0,17950.0,4050000.0,-6.99,TCB
2020-03-11,19300.0,20800.0,20950.0,19300.0,5630000.0,-6.76,TCB
2020-03-10,20700.0,20400.0,21000.0,20100.0,3160000.0,0.73,TCB
2020-03-09,20550.0,20650.0,21000.0,20550.0,4580000.0,-6.8,TCB
2020-03-06,22050.0,22200.0,22200.0,21800.0,2250000.0,-1.12,TCB
2020-03-05,22300.0,22550.0,22850.0,22300.0,2020000.0,-1.11,TCB
2020-03-04,22550.0,22350.0,22600.0,22200.0,1940000.0,0.22,TCB
2020-03-03,22500.0,22850.0,23000.0,22500.0,2160000.0,0.0,TCB
2020-03-02,22500.0,22400.0,22650.0,22100.0,2570000.0,1.12,TCB
2020-02-28,22250.0,22000.0,22400.0,21850.0,2430000.0,-2.2,TCB
2020-02-27,22750.0,22350.0,22750.0,22200.0,2320000.0,1.79,TCB
2020-02-26,22350.0,21750.0,22500.0,21600.0,2240000.0,0.68,TCB
2020-02-25,22200.0,21000.0,22250.0,20800.0,3240000.0,3.26,TCB
2020-02-24,21500.0,22750.0,22750.0,21500.0,7510000.0,-6.93,TCB
2020-02-21,23100.0,23400.0,23700.0,23100.0,2960000.0,-1.7,TCB
2020-02-20,23500.0,23700.0,23900.0,23300.0,2950000.0,-0.63,TCB
2020-02-19,23650.0,23600.0,23700.0,23450.0,1980000.0,-0.21,TCB
2020-02-18,23700.0,23800.0,24100.0,23550.0,4270000.0,-0.42,TCB
2020-02-17,23800.0,23400.0,23900.0,23250.0,6390000.0,2.15,TCB
2020-02-14,23300.0,23100.0,23400.0,22900.0,4380000.0,3.1,TCB
2020-02-13,22600.0,22550.0,22650.0,22400.0,1820000.0,-0.22,TCB
2020-02-12,22650.0,22300.0,22950.0,22200.0,3160000.0,2.26,TCB
2020-02-11,22150.0,21850.0,22300.0,21850.0,1350000.0,1.37,TCB
2020-02-10,21850.0,21900.0,22000.0,21650.0,1300000.0,-1.35,TCB
2020-02-07,22150.0,22350.0,22350.0,21900.0,1970000.0,-0.89,TCB
2020-02-06,22350.0,21650.0,22450.0,21500.0,2680000.0,2.76,TCB
2020-02-05,21750.0,22000.0,22150.0,21550.0,2430000.0,0.0,TCB
2020-02-04,21750.0,21500.0,21900.0,21200.0,2200000.0,1.4,TCB
2020-02-03,21450.0,20500.0,22100.0,20350.0,4260000.0,-0.69,TCB
2020-01-31,21600.0,22650.0,22900.0,21600.0,6120000.0,-5.68,TCB
2020-01-30,22900.0,23500.0,23800.0,22750.0,4010000.0,-5.37,TCB
2020-01-22,24200.0,24250.0,24250.0,23950.0,2310000.0,0.62,TCB
2020-01-21,24050.0,23450.0,24050.0,23400.0,7460000.0,3.0,TCB
2020-01-20,23350.0,23300.0,23450.0,23200.0,2020000.0,-0.21,TCB
2020-01-17,23400.0,23400.0,23600.0,23300.0,1880000.0,0.43,TCB
2020-01-16,23300.0,22900.0,23350.0,22900.0,4380000.0,1.75,TCB
2020-01-15,22900.0,22900.0,23000.0,22800.0,1930000.0,0.0,TCB
2020-01-14,22900.0,22950.0,23050.0,22900.0,1800000.0,-0.22,TCB
2020-01-13,22950.0,23000.0,23150.0,22750.0,892360.0,-0.86,TCB
2020-01-10,23150.0,23000.0,23500.0,23000.0,3680000.0,0.43,TCB
2020-01-09,23050.0,23000.0,23100.0,22850.0,2009999.9999999998,1.32,TCB
2020-01-08,22750.0,22800.0,23050.0,22600.0,1710000.0,-1.94,TCB
2020-01-07,23200.0,23050.0,23200.0,23000.0,1040000.0,0.65,TCB
2020-01-06,23050.0,23400.0,23400.0,23050.0,1160000.0,-2.54,TCB
2020-01-03,23650.0,23900.0,23950.0,23650.0,756700.0,-0.63,TCB
2020-01-02,23800.0,23550.0,23850.0,23500.0,1390000.0,1.06,TCB
2019-12-31,23550.0,23450.0,23750.0,23450.0,731740.0,0.43,TCB
2019-12-30,23450.0,23500.0,23950.0,23350.0,2450000.0,1.08,TCB
2019-12-27,23200.0,23050.0,23200.0,22950.0,819850.0,0.65,TCB
2019-12-26,23050.0,23000.0,23050.0,22900.0,855750.0,0.22,TCB
2019-12-25,23000.0,23000.0,23150.0,22950.0,598950.0,0.0,TCB
2019-12-24,23000.0,23150.0,23150.0,22850.0,419130.0,-0.43,TCB
2019-12-23,23100.0,23000.0,23250.0,22900.0,2390000.0,1.32,TCB
2019-12-20,22800.0,22400.0,22800.0,22400.0,653220.0,2.01,TCB
2019-12-19,22350.0,22600.0,22750.0,22300.0,1750000.0,-1.54,TCB
2019-12-18,22700.0,22700.0,22800.0,22600.0,681130.0,-0.22,TCB
2019-12-17,22750.0,23100.0,23150.0,22750.0,797100.0,-1.73,TCB
2019-12-16,23150.0,23000.0,23150.0,22900.0,837370.0,0.0,TCB
2019-12-13,23150.0,23200.0,23250.0,23000.0,903570.0,0.0,TCB
2019-12-12,23150.0,22650.0,23300.0,22650.0,1020000.0,1.98,TCB
2019-12-11,22700.0,22500.0,22750.0,22500.0,795470.0,1.34,TCB
2019-12-10,22400.0,22750.0,22800.0,22300.0,1280000.0,-1.75,TCB
2019-12-09,22800.0,23150.0,23250.0,22700.0,799820.0,-1.51,TCB
2019-12-06,23150.0,23250.0,23400.0,23100.0,509280.0,-0.43,TCB
2019-12-05,23250.0,23450.0,23550.0,23100.0,588750.0,-0.85,TCB
2019-12-04,23450.0,22550.0,23450.0,22550.0,1110000.0,3.99,TCB
2019-12-03,22550.0,22700.0,22750.0,22350.0,1530000.0,-0.66,TCB
2019-12-02,22700.0,22950.0,23050.0,22600.0,1160000.0,-0.87,TCB
2019-11-29,22900.0,23000.0,23100.0,22750.0,754400.0,0.0,TCB
2019-11-28,22900.0,23350.0,23350.0,22900.0,1130000.0,-1.93,TCB
2019-11-27,23350.0,23500.0,23600.0,23350.0,816030.0,-0.43,TCB
2019-11-26,23450.0,23400.0,23500.0,23300.0,995420.0,0.64,TCB
2019-11-25,23300.0,23100.0,23300.0,22850.0,1110000.0,1.08,TCB
2019-11-22,23050.0,24000.0,24000.0,22800.0,2350000.0,-1.91,TCB
2019-11-21,23500.0,24350.0,24400.0,23500.0,4050000.0,-3.69,TCB
2019-11-20,24400.0,24800.0,24900.0,24300.0,1190000.0,-1.41,TCB
2019-11-19,24750.0,24450.0,24800.0,24450.0,986340.0,1.23,TCB
2019-11-18,24450.0,24900.0,24950.0,24450.0,1330000.0,-1.81,TCB
2019-11-15,24900.0,24700.0,24950.0,24400.0,1360000.0,0.81,TCB
2019-11-14,24700.0,24700.0,24750.0,24450.0,1790000.0,-0.2,TCB
2019-11-13,24750.0,25300.0,25300.0,24750.0,3310000.0,-1.59,TCB
2019-11-12,25150.0,25050.0,25200.0,25000.0,1410000.0,0.0,TCB
2019-11-11,25150.0,25200.0,25500.0,25050.0,3590000.0,0.2,TCB
2019-11-08,25100.0,24800.0,25150.0,24800.0,4110000.0000000005,1.21,TCB
2019-11-07,24800.0,24800.0,24800.0,24650.0,1200000.0,0.2,TCB
2019-11-06,24750.0,24850.0,24850.0,24650.0,1670000.0,0.0,TCB
2019-11-05,24750.0,24500.0,24900.0,24400.0,2660000.0,1.64,TCB
2019-11-04,24350.0,23900.0,24400.0,23750.0,3950000.0,2.53,TCB
2019-11-01,23750.0,23700.0,23850.0,23600.0,1280000.0,0.21,TCB
2019-10-31,23700.0,23800.0,23950.0,23700.0,1250000.0,-0.42,TCB
2019-10-30,23800.0,23700.0,24000.0,23600.0,1510000.0,0.42,TCB
2019-10-29,23700.0,23800.0,23800.0,23550.0,1430000.0,-0.42,TCB
2019-10-28,23800.0,23950.0,24000.0,23750.0,1640000.0,-0.21,TCB
2019-10-25,23850.0,23900.0,23900.0,23700.0,1380000.0,0.0,TCB
2019-10-24,23850.0,24000.0,24000.0,23750.0,1440000.0,-0.42,TCB
2019-10-23,23950.0,24000.0,24000.0,23800.0,1210000.0,-0.21,TCB
2019-10-22,24000.0,23900.0,24000.0,23750.0,1260000.0,0.42,TCB
2019-10-21,23900.0,24400.0,24400.0,23600.0,1600000.0,-2.05,TCB
2019-10-18,24400.0,24400.0,24600.0,24300.0,1220000.0,0.0,TCB
2019-10-17,24400.0,24400.0,24400.0,24150.0,2370000.0,-0.2,TCB
2019-10-16,24450.0,24300.0,24550.0,24300.0,2029999.9999999998,0.82,TCB
2019-10-15,24250.0,23850.0,24250.0,23600.0,2510000.0,1.46,TCB
2019-10-14,23900.0,23700.0,24200.0,23600.0,5150000.0,1.27,TCB
2019-10-11,23600.0,23600.0,23700.0,23550.0,859400.0,-0.21,TCB
2019-10-10,23650.0,23550.0,23750.0,23550.0,721560.0,0.0,TCB
2019-10-09,23650.0,23600.0,23650.0,23450.0,1290000.0,0.42,TCB
2019-10-08,23550.0,23150.0,23550.0,23150.0,1940000.0,1.73,TCB
2019-10-07,23150.0,23650.0,23650.0,23150.0,2960000.0,-1.91,TCB
2019-10-04,23600.0,23850.0,23950.0,23500.0,2380000.0,-0.84,TCB
2019-10-03,23800.0,23500.0,23800.0,23350.0,2150000.0,0.21,TCB
2019-10-02,23750.0,23700.0,23950.0,23600.0,2720000.0,0.0,TCB
2019-10-01,23750.0,23350.0,23750.0,23150.0,2330000.0,1.71,TCB
2019-09-30,23350.0,23300.0,23500.0,23150.0,2640000.0,0.65,TCB
2019-09-27,23200.0,23100.0,23350.0,23000.0,2200000.0,0.43,TCB
2019-09-26,23100.0,22650.0,23150.0,22650.0,2320000.0,1.99,TCB
2019-09-25,22650.0,22600.0,22750.0,22400.0,1600000.0,0.22,TCB
2019-09-24,22600.0,22650.0,22800.0,22550.0,2700000.0,-0.22,TCB
2019-09-23,22650.0,23200.0,23250.0,22650.0,2640000.0,-2.16,TCB
2019-09-20,23150.0,23000.0,23200.0,22950.0,2049999.9999999998,0.87,TCB
2019-09-19,22950.0,22600.0,22950.0,22500.0,3120000.0,1.55,TCB
2019-09-18,22600.0,22500.0,22750.0,22400.0,2610000.0,0.0,TCB
2019-09-17,22600.0,22500.0,22700.0,22450.0,1690000.0,0.0,TCB
2019-09-16,22600.0,22650.0,22750.0,22450.0,1850000.0,-0.22,TCB
2019-09-13,22650.0,21900.0,22650.0,21900.0,5550000.0,3.19,TCB
2019-09-12,21950.0,21750.0,22000.0,21700.0,1840000.0,0.92,TCB
2019-09-11,21750.0,21500.0,21750.0,21400.0,1010000.0,1.4,TCB
2019-09-10,21450.0,21600.0,21900.0,21450.0,2540000.0,-1.15,TCB
2019-09-09,21700.0,22200.0,22200.0,21650.0,2270000.0,-2.25,TCB
2019-09-06,22200.0,22350.0,22450.0,22100.0,1190000.0,0.0,TCB
2019-09-05,22200.0,21700.0,22450.0,21700.0,4420000.0,2.3,TCB
2019-09-04,21700.0,21250.0,21800.0,21250.0,1990000.0,1.4,TCB
2019-09-03,21400.0,21600.0,21650.0,21400.0,1140000.0,-0.47,TCB
2019-08-30,21500.0,21400.0,21500.0,21250.0,1240000.0,0.7,TCB
2019-08-29,21350.0,21400.0,21400.0,21100.0,948710.0,-0.23,TCB
2019-08-28,21400.0,21400.0,21500.0,21350.0,736990.0,-0.23,TCB
2019-08-27,21450.0,21350.0,21550.0,21300.0,1810000.0,0.94,TCB
2019-08-26,21250.0,21200.0,21350.0,20950.0,3280000.0,-1.85,TCB
2019-08-23,21650.0,21600.0,21650.0,21450.0,1300000.0,0.0,TCB
2019-08-22,21650.0,21650.0,21850.0,21600.0,1590000.0,0.0,TCB
2019-08-21,21650.0,21650.0,21800.0,21400.0,2060000.0,0.46,TCB
2019-08-20,21550.0,21600.0,21700.0,21350.0,1340000.0,0.0,TCB
2019-08-19,21550.0,21900.0,21900.0,21500.0,1940000.0,-1.6,TCB
2019-08-16,21900.0,21000.0,22000.0,20900.0,6270000.0,4.29,TCB
2019-08-15,21000.0,20400.0,21000.0,20400.0,2110000.0,0.72,TCB
2019-08-14,20850.0,20850.0,20950.0,20700.0,1250000.0,0.97,TCB
2019-08-13,20650.0,20200.0,20700.0,20150.0,2100000.0,1.98,TCB
2019-08-12,20250.0,20200.0,20350.0,20200.0,840220.0,0.25,TCB
2019-08-09,20200.0,20200.0,20300.0,20100.0,875180.0,0.0,TCB
2019-08-08,20200.0,20100.0,20250.0,20000.0,1800000.0,0.5,TCB
2019-08-07,20100.0,20300.0,20400.0,20050.0,1210000.0,-0.74,TCB
2019-08-06,20250.0,20200.0,20300.0,19900.0,1970000.0,-0.74,TCB
2019-08-05,20400.0,20400.0,20550.0,20300.0,2650000.0,-0.73,TCB
2019-08-02,20550.0,20400.0,20700.0,20350.0,3520000.0,-0.72,TCB
2019-08-01,20700.0,20600.0,20700.0,20500.0,1190000.0,0.73,TCB
2019-07-31,20550.0,20700.0,20700.0,20550.0,1220000.0,-0.72,TCB
2019-07-30,20700.0,20900.0,20900.0,20650.0,1550000.0,-0.48,TCB
2019-07-29,20800.0,21000.0,21050.0,20750.0,2420000.0,0.0,TCB
2019-07-26,20800.0,20850.0,20950.0,20750.0,1250000.0,-0.48,TCB
2019-07-25,20900.0,20950.0,21000.0,20900.0,1730000.0,-0.24,TCB
2019-07-24,20950.0,21100.0,21200.0,20900.0,2120000.0,-0.48,TCB
2019-07-23,21050.0,21050.0,21150.0,21000.0,1570000.0,0.0,TCB
2019-07-22,21050.0,21150.0,21300.0,20950.0,2770000.0,-0.71,TCB
2019-07-19,21200.0,21000.0,21300.0,21000.0,3350000.0,1.44,TCB
2019-07-18,20900.0,20950.0,21100.0,20800.0,2820000.0,-0.95,TCB
2019-07-17,21100.0,21300.0,21300.0,21000.0,2700000.0,-0.47,TCB
2019-07-16,21200.0,21150.0,21400.0,21100.0,2280000.0,0.24,TCB
2019-07-15,21150.0,20850.0,21250.0,20750.0,2860000.0,2.17,TCB
2019-07-12,20700.0,21100.0,21200.0,20700.0,2770000.0,-1.43,TCB
2019-07-11,21000.0,20900.0,21100.0,20800.0,1910000.0,1.45,TCB
2019-07-10,20700.0,20850.0,21000.0,20700.0,906800.0,0.0,TCB
2019-07-09,20700.0,20700.0,20900.0,20600.0,1950000.0,-0.96,TCB
2019-07-08,20900.0,21300.0,21350.0,20550.0,3360000.0,-2.11,TCB
2019-07-05,21350.0,21450.0,21600.0,21200.0,1550000.0,-0.23,TCB
2019-07-04,21400.0,20850.0,21500.0,20800.0,3900000.0,2.88,TCB
2019-07-03,20800.0,20750.0,21000.0,20650.0,1980000.0,-0.48,TCB
2019-07-02,20900.0,21100.0,21250.0,20750.0,2800000.0,-0.48,TCB
2019-07-01,21000.0,20550.0,21100.0,20550.0,4070000.0000000005,3.19,TCB
2019-06-28,20350.0,20350.0,20400.0,19950.0,2800000.0,0.74,TCB
2019-06-27,20200.0,20400.0,20500.0,20200.0,1580000.0,-0.98,TCB
2019-06-26,20400.0,20550.0,20700.0,20300.0,1840000.0,-1.69,TCB
2019-06-25,20750.0,20650.0,20900.0,20650.0,1560000.0,-0.72,TCB
2019-06-24,20900.0,20700.0,21050.0,20650.0,1660000.0,0.48,TCB
2019-06-21,20800.0,20800.0,21100.0,20700.0,1720000.0,0.97,TCB
2019-06-20,20600.0,20200.0,20800.0,20150.0,3520000.0,2.49,TCB
2019-06-19,20100.0,20600.0,20650.0,20000.0,2060000.0,-0.99,TCB
2019-06-18,20300.0,20900.0,20950.0,20100.0,3170000.0,-2.4,TCB
2019-06-17,20800.0,21300.0,21350.0,20800.0,2220000.0,-1.89,TCB
2019-06-14,21200.0,21200.0,21450.0,21200.0,1080000.0,0.24,TCB
2019-06-13,21150.0,21300.0,21300.0,21100.0,845890.0,-0.7,TCB
2019-06-12,21300.0,21500.0,21600.0,21300.0,672440.0,-0.93,TCB
2019-06-11,21500.0,21500.0,21700.0,21450.0,907130.0,0.0,TCB
2019-06-10,21500.0,21800.0,21900.0,21300.0,1690000.0,-0.46,TCB
2019-06-07,21600.0,21350.0,21600.0,21350.0,1430000.0,1.17,TCB
2019-06-06,21350.0,21300.0,21500.0,20900.0,1380000.0,0.23,TCB
2019-06-05,21300.0,21600.0,21800.0,21300.0,1080000.0,0.47,TCB
2019-06-04,21200.0,21750.0,21800.0,21100.0,2330000.0,-1.4,TCB
2019-06-03,21500.0,22400.0,22500.0,21500.0,2710000.0,-4.87,TCB
2019-05-31,22600.0,22950.0,23000.0,22600.0,1450000.0,-1.53,TCB
2019-05-30,22950.0,22750.0,23050.0,22500.0,1450000.0,0.88,TCB
2019-05-29,22750.0,23050.0,23100.0,22750.0,2069999.9999999998,-1.52,TCB
2019-05-28,23100.0,23100.0,23400.0,22900.0,1430000.0,-0.22,TCB
2019-05-27,23150.0,23200.0,23350.0,23100.0,888140.0,-0.22,TCB
2019-05-24,23200.0,23550.0,23700.0,23200.0,2380000.0,-1.9,TCB
2019-05-23,23650.0,23650.0,23850.0,23550.0,1380000.0,-0.21,TCB
2019-05-22,23700.0,24100.0,24200.0,23700.0,1710000.0,-1.46,TCB
2019-05-21,24050.0,23850.0,24300.0,23850.0,3220000.0,0.84,TCB
2019-05-20,23850.0,23550.0,23900.0,23400.0,2120000.0,1.06,TCB
2019-05-17,23600.0,23700.0,23800.0,23550.0,1740000.0,-0.63,TCB
2019-05-16,23750.0,24100.0,24100.0,23650.0,2140000.0,-0.84,TCB
2019-05-15,23950.0,23100.0,24050.0,23000.0,3260000.0,4.13,TCB
2019-05-14,23000.0,23000.0,23200.0,22850.0,1430000.0,-0.86,TCB
2019-05-13,23200.0,23250.0,23300.0,23100.0,1130000.0,0.22,TCB
2019-05-10,23150.0,23000.0,23150.0,22800.0,1680000.0,1.54,TCB
2019-05-09,22800.0,22900.0,23200.0,22800.0,1330000.0,-0.65,TCB
2019-05-08,22950.0,23000.0,23000.0,22650.0,1750000.0,-1.08,TCB
2019-05-07,23200.0,23700.0,23700.0,23100.0,1290000.0,-0.43,TCB
2019-05-06,23300.0,23650.0,23900.0,23100.0,1900000.0,-2.92,TCB
2019-05-03,24000.0,23850.0,24000.0,23650.0,1730000.0,0.63,TCB
2019-05-02,23850.0,24100.0,24200.0,23800.0,891770.0,-1.24,TCB
2019-04-26,24150.0,24050.0,24200.0,24000.0,898530.0,0.0,TCB
2019-04-25,24150.0,24400.0,24400.0,24150.0,681910.0,-0.82,TCB
2019-04-24,24350.0,23700.0,24350.0,23700.0,2000000.0,3.18,TCB
2019-04-23,23600.0,23600.0,23850.0,23550.0,1850000.0,-0.63,TCB
2019-04-22,23750.0,24200.0,24300.0,23650.0,1540000.0,-1.86,TCB
2019-04-19,24200.0,24500.0,24500.0,24200.0,1120000.0,-0.21,TCB
2019-04-18,24250.0,24750.0,24800.0,24250.0,1480000.0,-2.02,TCB
2019-04-17,24750.0,24750.0,25050.0,24650.0,1020000.0,0.81,TCB
2019-04-16,24550.0,24650.0,24750.0,24400.0,2100000.0,-1.41,TCB
2019-04-12,24900.0,25000.0,25100.0,24850.0,1320000.0,-0.8,TCB
2019-04-11,25100.0,25050.0,25200.0,25000.0,837020.0,0.0,TCB
2019-04-10,25100.0,25300.0,25500.0,25000.0,1490000.0,-0.99,TCB
2019-04-09,25350.0,25400.0,25650.0,25250.0,1530000.0,0.4,TCB
2019-04-08,25250.0,25400.0,25400.0,25100.0,1690000.0,-0.59,TCB
2019-04-05,25400.0,25500.0,25500.0,25400.0,790380.0,-0.2,TCB
2019-04-04,25450.0,25500.0,25550.0,25300.0,1080000.0,0.0,TCB
2019-04-03,25450.0,25500.0,25600.0,25400.0,883080.0,-0.2,TCB
2019-04-02,25500.0,25700.0,25850.0,25450.0,1200000.0,-0.2,TCB
2019-04-01,25550.0,25700.0,25700.0,25500.0,1210000.0,-0.2,TCB
2019-03-29,25600.0,25550.0,25800.0,25550.0,1660000.0,0.2,TCB
2019-03-28,25550.0,25650.0,25800.0,25550.0,798820.0,-0.78,TCB
2019-03-27,25750.0,25700.0,25800.0,25450.0,1430000.0,0.98,TCB
2019-03-26,25500.0,25600.0,25900.0,25400.0,2040000.0,-0.39,TCB
2019-03-25,25600.0,25500.0,25900.0,25450.0,2300000.0,-1.92,TCB
2019-03-22,26100.0,26150.0,26300.0,25950.0,2630000.0,0.0,TCB
2019-03-21,26100.0,26750.0,26750.0,26100.0,2860000.0,-1.88,TCB
2019-03-20,26600.0,26750.0,26750.0,26400.0,1700000.0,-0.56,TCB
2019-03-19,26750.0,27050.0,27200.0,26700.0,2080000.0,-1.11,TCB
2019-03-18,27050.0,26950.0,27250.0,26800.0,3350000.0,0.74,TCB
2019-03-15,26850.0,26900.0,27200.0,26750.0,1750000.0,-0.19,TCB
2019-03-14,26900.0,27200.0,27250.0,26900.0,1530000.0,-0.92,TCB
2019-03-13,27150.0,26900.0,27550.0,26900.0,4600000.0,1.31,TCB
2019-03-12,26800.0,26600.0,26800.0,26250.0,1880000.0,1.9,TCB
2019-03-11,26300.0,26500.0,26500.0,26250.0,894870.0,0.19,TCB
2019-03-08,26250.0,26550.0,26650.0,26250.0,2890000.0,-1.87,TCB
2019-03-07,26750.0,26900.0,27050.0,26750.0,1430000.0,-0.19,TCB
2019-03-06,26800.0,26800.0,26900.0,26650.0,1000000.0,0.0,TCB
2019-03-05,26800.0,26850.0,27200.0,26700.0,3230000.0,-0.74,TCB
2019-03-04,27000.0,26700.0,27100.0,26700.0,2830000.0,1.5,TCB
2019-03-01,26600.0,26600.0,26850.0,26400.0,2340000.0,0.38,TCB
2019-02-28,26500.0,27100.0,27200.0,26400.0,4850000.0,-2.57,TCB
2019-02-27,27200.0,27450.0,27500.0,27050.0,4710000.0,-0.91,TCB
2019-02-26,27450.0,27700.0,27850.0,27250.0,3080000.0,-1.08,TCB
2019-02-25,27750.0,27900.0,28000.0,27700.0,3850000.0,0.18,TCB
2019-02-22,27700.0,27500.0,28000.0,27400.0,6440000.0,0.73,TCB
2019-02-21,27500.0,27600.0,27700.0,27300.0,2100000.0,-0.18,TCB
2019-02-20,27550.0,27650.0,27800.0,27450.0,2760000.0,0.0,TCB
2019-02-19,27550.0,27400.0,28200.0,27400.0,7850000.0,0.73,TCB
2019-02-18,27350.0,27300.0,27550.0,27250.0,2160000.0,0.37,TCB
2019-02-15,27250.0,27200.0,27650.0,27100.0,3360000.0,-0.18,TCB
2019-02-14,27300.0,27500.0,27600.0,27250.0,2290000.0,-0.91,TCB
2019-02-13,27550.0,27450.0,27750.0,27400.0,2520000.0,0.36,TCB
2019-02-12,27450.0,27150.0,27650.0,26950.0,4960000.0,1.48,TCB
2019-02-11,27050.0,26900.0,27300.0,26800.0,2500000.0,-0.55,TCB
2019-02-01,27200.0,26500.0,27200.0,26300.0,7860000.0,2.64,TCB
2019-01-31,26500.0,26600.0,26600.0,26300.0,2610000.0,-0.38,TCB
2019-01-30,26600.0,26500.0,26700.0,26300.0,1020000.0,0.38,TCB
2019-01-29,26500.0,26200.0,26500.0,25900.0,2060000.0,1.15,TCB
2019-01-28,26200.0,26750.0,26800.0,26050.0,1860000.0,-1.69,TCB
2019-01-25,26650.0,26950.0,27250.0,26650.0,1710000.0,0.0,TCB
2019-01-24,26650.0,26700.0,26850.0,26450.0,1540000.0,0.38,TCB
2019-01-23,26550.0,26900.0,26900.0,26550.0,2089999.9999999998,-0.93,TCB
2019-01-22,26800.0,27600.0,27600.0,26800.0,2370000.0,-2.19,TCB
